id,alpha,beta,p,sd_0,sd_r,tau,X^2,bic
1.0,0.08529322605134819,0.36975285235736083,0.22705329914216,0.15317813178097128,0.019287968962784473,0.17068874785433086,484.71115055368756,2647.865534801494
2.0,0.08751054761480499,0.4442057976788565,0.21448062132925336,0.1840328140420442,0.02188030530144771,0.2426762317654188,127.3565365737541,2215.2988751893263
3.0,0.0665057369686779,0.3799102975039275,0.2813122786733442,0.15865049319954716,0.01975112930105638,0.2625796050960664,156.26805547368627,2183.3078502014623
4.0,0.08308085420112811,0.4695749675773612,0.22287922533516918,0.12970855441964613,0.020586265613806602,0.31325267867534035,107.6680158432695,2096.841369144169
