id,alpha,beta,mu_c,characteristic_time,emotion_bias,racial_bias,distractor_bias,emotion_amplification_bias,tau,X^2,bic
32.0,0.18423840960797522,0.5498833554015965,0.04625675005732849,0.48455801774922774,0.20585915232658122,0.06753943881980706,0.3282710316161921,-0.3530556736628645,0.44440470814793176,928.2585780496797,8854.890974582991
33.0,0.1612111691869662,0.49640003167435115,0.10556295139611804,0.019903934598146322,0.18620324963394452,-0.026978180983765903,0.2612825593543083,-0.2427014318525977,0.4452286882488065,1257.52276202242,9439.075311765739
34.0,0.11788621114951706,0.5284820593156923,0.16289621037120686,0.4769265739959376,0.20910967659542887,-0.01500229895500866,0.15203812284528812,-0.1832492394033208,0.4412393345431491,605.5338311544944,8550.895328973453
35.0,0.3187807285622783,0.5389986520073863,0.4703170538306089,0.5178065946836989,-0.15188203635630546,-0.09162886293093088,-0.24816778435036563,0.19584909003930479,0.42500199911774206,917.3256779274664,8234.2264595156
36.0,0.10075936035216376,0.6599454199636321,0.14231526885529158,0.4936208285077808,0.2767735281868914,0.26231131331509105,0.36391403370090936,-0.3487096326064579,0.4254936908606994,710.2602150671117,8904.251420698416
37.0,0.1963508507466461,0.4416917835363104,0.12177848264228153,0.8362932954865805,0.1904760047186446,-0.26673337426694915,0.24865662706633956,-0.12896018158475386,0.44892382941424697,1109.5664775872258,9163.546282175434
38.0,0.21681151423416986,0.40818319713241064,0.27758521750051396,0.621185305899023,-0.34773306036314483,0.18595174098937964,0.2433889557505799,-0.2016459517608272,0.4120036716891839,692.9230267862614,8040.0897984644525
39.0,0.15834376879777065,0.4570753401291944,0.1643990670671801,0.012403298504833182,0.2248068727081658,-0.06821140763418253,-0.05916374908094753,-0.13850121195829704,0.4418814982149995,851.9074107595369,8534.411053071273
40.0,0.12933612394422495,0.49936922540346124,0.171693555227405,0.013930463552832839,0.2305266178031484,0.10696386480054272,0.09815561813325463,-0.13035672929502623,0.4489883488596116,1001.9518229537052,8780.310826885048
41.0,0.13326689777107464,0.4803962059530179,0.18281062307586013,0.047757956917652215,0.06291644786447012,0.16778326463315138,-0.2675722470089277,0.042093320109837476,0.4487365195918941,807.7739332808915,8319.707303635883
42.0,0.36386421095732047,0.5562317145849341,0.4655453492791244,0.6652332867137781,0.15611553055834965,-0.053485905694918075,0.027548601266896403,0.023160530549462245,0.35949501677324824,944.0948964479678,8292.09524275364
43.0,0.12507462150773468,0.5120632433703327,0.18695253991126476,0.5616527880096035,0.35913116394138767,-0.19679527241288577,0.21496705166072977,-0.37502692386317427,0.4477185030603269,727.26242860253,8498.734954695816
44.0,0.36945448405999753,0.5057848305998027,0.4767622729788261,0.4709695095476041,-0.1699811153168708,0.3561174175244929,-0.04124132233281165,-0.12168741804672469,0.30841832333893326,514.25139543413,7716.601112107107
45.0,0.1340454337116866,0.38456165076762056,0.22323700082026682,0.9702501126862206,-0.17696393292325704,-0.012786189216575747,-0.0493294262757021,0.14800260366512064,0.4244204457998349,671.8940507672896,8227.693280734095
46.0,0.37900675740404305,0.4574060002670967,0.3227811535079416,0.03837565211706856,-0.12088304161146862,0.13777270931231383,-0.00861402909923607,0.07748130118686905,0.43930203285225405,1772.362988041693,9356.737639798266
47.0,0.15542688844797245,0.5525602915129122,0.04987547423869271,0.05710551688415247,0.14034465937963353,0.036765459353291105,-0.33066538355259595,0.05751295898543681,0.4235753872156418,1500.6484630004009,9983.08572147873
49.0,0.1754575347629002,0.5287363663027832,0.14770720999052048,0.06191903266093743,-0.3649519393539272,0.37457972575719545,-0.34038849849963193,0.2059086834094965,0.4421932112017037,860.4317143571678,8295.950561024507
50.0,0.1994376664109762,0.4034611995880267,0.18500291190868012,0.09994831573810786,0.030025762362433636,-0.069681637836206,-0.3699184784427993,0.2931393421969465,0.4311125571691996,914.8789490615956,8737.453786934204
51.0,0.16553855586757632,0.5093353777837921,0.1288286017043531,0.4532424496166768,0.08041967907753592,0.06910438340131306,-0.0760567072728886,-0.03929857560665093,0.4288717912233644,1130.9586311218488,9169.241473282202
52.0,0.22315547822808002,0.46841224883943816,0.21406376222569146,0.6039785610219277,-0.04581682727984552,0.17264857992186108,0.24488351001297123,-0.3248399541600827,0.3610564522449131,739.9314146290383,8134.814821557314
53.0,0.17688147230545143,0.48333987691866953,0.11251477124712311,0.06729246507914849,0.021916220458595755,0.2721398511892229,-0.20266930221638715,-0.32100770341812446,0.4493773555611579,1044.7898310683586,9244.69659005189
55.0,0.10504054824869105,0.3464973608787407,0.33699947229300775,0.4013628343973745,0.3705315989897452,-0.009776448961494922,0.10456581905897946,-0.19729325155771887,0.39631323617472025,1137.0970363193417,8744.61867317719
56.0,0.17648202109608593,0.4872778171150785,0.1568917920284367,0.016348673695062266,-0.1458545481860237,0.32980422187308556,0.3662430069410329,-0.2688482888727239,0.4488403971900302,1219.6607579782665,9121.428593694402
59.0,0.14957644252172525,0.47745500763234466,0.179291371214861,0.6257608005487871,0.02683224042622509,-0.25961355343916054,0.3130320965826176,0.06803343009565348,0.4426079484986728,698.1759524963597,8355.157203447707
60.0,0.1298162687961188,0.48019132542461074,0.0593309559000985,0.9979519750372001,0.08155656481852687,0.1282149784897011,0.05500805715165988,0.05250009399284698,0.44205051188065525,1051.7432866099568,9499.371127783943
61.0,0.10189099213894687,0.4112020416451476,0.25486026520938465,0.6956912106098396,-0.3208493743828885,0.23991056915038644,0.3517333019532854,-0.21015438595392638,0.4497284655697544,1009.7341561137149,8948.57137424803
63.0,0.142491710490454,0.5994819295791066,0.10104798393121395,0.018399708073328802,-0.05378142262336779,-0.13911061011871176,0.10791862107174954,-0.005403412352642982,0.3978127069596578,759.2016614590792,9055.03965210176
64.0,0.37104028211890305,0.5258618099319724,0.4351658873892733,0.6004764868232673,0.20057113045167746,0.24290595803091453,0.37339953544955107,-0.15957208477986642,0.416046092026867,1600.0740650353835,9153.411686857648
65.0,0.24618679823312056,0.43950076488850276,0.012386087113241108,0.5618895453514499,0.036147342138407125,0.030519658625440406,0.3766937812791395,-0.2944596762709465,0.4422043670108172,2246.3984977223217,10754.103614112417
66.0,0.18928417608094755,0.4044993172144852,0.05937961136124457,0.38814347317363207,0.2977279987821453,0.01521309406675828,0.3742182870253488,-0.3480057793998031,0.43559065038447753,1020.4303978064161,8619.847975724313
67.0,0.1629910133562754,0.46432172063344784,0.11193675490446661,0.08352877738345818,0.13212671058891307,0.10883782928967775,-0.23239406255676046,-0.04840812527518287,0.44930050545446604,1149.8764161171566,9385.630284476963
68.0,0.29904363179307214,0.4145412765774309,0.39948583218428957,0.06146262249773735,0.3469389344755491,-0.02433038846505507,-0.2097343039874283,-0.21543123502301145,0.3557536111499696,909.939856551776,8228.137844008832
69.0,0.3484928672699623,0.47023292957950175,0.3481050088677118,0.08287842019039326,0.06484947287025686,-0.11902423828716602,-0.08343748952481486,-0.15618503420001598,0.44317942327887627,1423.1318734071174,8951.665733170119
70.0,0.11591039711766775,0.6805571770341552,0.1236721968881467,0.6328561584407713,0.24272734181384326,0.19127002412986177,0.33735801454124026,-0.21380607382261468,0.44684386214126326,807.2786006824773,8948.781871224886
72.0,0.2654015710678381,0.33106955196047605,0.5289981130588695,0.5607185768939112,-0.3577493047865804,-0.12807919652907662,-0.10466803384822289,-0.07879376111982347,0.41423108311707046,1579.8903320421841,9138.338645004626
73.0,0.15288555040420476,0.3065631221539472,0.587131758267454,0.991799391470353,0.23091104575617336,0.02749932058743876,0.2840981658230118,-0.17892746352385,0.44976312844001476,1129.5647780826082,8621.238144156378
75.0,0.17243775549201756,0.426242364726481,0.07020147479589794,0.2692322216706392,0.1036782777581675,-0.02952174407322443,-0.020027502314687487,0.008900292569822433,0.44475910747363456,1035.0435090421938,9207.918134521282
76.0,0.20319094136899454,0.6749274857453941,0.026878262423746635,0.08628299972084946,-0.23423200370269165,-0.26914543297582366,-0.3531047377582395,0.20489307077411228,0.4320894179135627,1193.6699466741854,10019.921187078098
77.0,0.27257905145364525,0.48139387938407546,0.32605250289667453,0.6023550249231404,0.017308354862285484,-0.12134798456451615,-0.08182303671349175,-0.3362934771713699,0.44551416125494014,1630.456064585061,9237.977701442911
78.0,0.16356762532301744,0.39803538897857027,0.15002215946006447,0.8592780835780689,-0.2666388698081201,0.006798356230113584,0.1674947883736158,-0.03533942386538258,0.4485275665016373,841.666072267835,8782.659225311514
80.0,0.20843799828385512,0.4757159483760897,0.04353658193945387,0.45397530463622887,0.20091583097910273,-0.06208229786583935,0.37733120581164975,-0.376151650370097,0.37847610372983803,956.8484006916536,8798.97066017299
81.0,0.21517113535068938,0.47450054255720026,0.1465409358434494,0.989176247563736,0.2533017929091163,-0.07818286892395486,0.16091910047563748,-0.09848329909045149,0.4463479983030879,1118.55904660038,8985.9516924493
83.0,0.17675977273576238,0.42720522092839264,0.11251547586023489,0.04766263231575969,0.19600748925465936,0.3543318145851483,-0.18153444121239504,0.09709433076891852,0.4476123689448924,952.2263252147301,8951.17153113178
84.0,0.14480014764640847,0.5009285561313864,0.09106013747995861,0.465481780279137,0.22973771009933514,0.002211438731682849,0.2272055094208185,-0.37864182940105046,0.4439402526416979,789.4473089035799,9140.601955569946
85.0,0.21134716802134085,0.445807519878174,0.08536463668769195,0.07488242392151645,0.016587783620822215,0.03493445232673238,-0.31222567706285165,0.23587045993692962,0.447140500721181,1602.219997139166,10162.756872185808
86.0,0.18078922751592513,0.5192280722513187,0.07490301728469859,0.6500707105797641,0.1578303262477735,-0.18451418026818628,0.30784496995627153,-0.12783920048419006,0.4431767025359169,1089.3295291088275,9175.171740918902
87.0,0.15124286422897068,0.4711059116176014,0.16667550520583269,0.5845863690246156,0.18018017205087855,-0.37147407844094277,0.17782971416534238,0.010069823912832187,0.439143868518764,1419.3739549150482,9591.439938344982
88.0,0.15604586181942826,0.41320245772085995,0.20318870469393946,0.0671803247135754,0.26067981013617125,-0.3642224769954575,-0.016119775052190956,-0.24894324907945536,0.4481339290973138,1238.0841789549017,8940.169246923064
90.0,0.24921860667599305,0.49202106709106197,0.04986059143315809,0.4478056327675295,0.30558722834234314,-0.07791166628989812,0.3701411809446644,-0.30533672871291484,0.29634673383619026,1261.7679837241028,9059.127099215606
91.0,0.13697051936269922,0.5025521679613036,0.1660291890019275,0.543654831951427,-0.08580633640039982,0.09256189764109508,-0.011900107902246096,0.06391214284073483,0.3871736725218262,706.8095578075634,8455.741421635956
92.0,0.1899134214365243,0.3970131714990251,0.2100110436049242,0.7466995976833086,-0.1745802284973641,0.08147749594813154,0.3722858347951505,-0.17278871135650242,0.44985826444136934,854.4080585426215,8346.990828832319
93.0,0.16665706916309167,0.4645573916922997,0.15067680678272144,0.11921295194450016,0.14785389254640416,-0.10877674872411389,-0.05036213618033026,0.0691664764424675,0.4489553981707266,775.1862013729925,8868.26809403819
94.0,0.2243908155346483,0.45969001047314273,0.07989227327479967,0.054558123868772984,-0.11891353595166658,0.050301106131533005,-0.3655303702029525,-0.06874816226084764,0.43792311301984205,2778.4134017224264,10936.354889558079
95.0,0.14295931671198958,0.4643731050214326,0.11373592252201375,0.05974960515313209,0.08909464727967908,-0.36894674292247004,-0.21652618953479325,0.2451656120855862,0.3665068473020569,702.9961101983904,9219.967893559186
97.0,0.11450198477731355,0.49165816455534417,0.05399262101262238,0.4008205846025229,0.28541888002843063,-0.04479233485470991,0.21700208657355216,-0.32016057233450657,0.436881912409151,594.367078041471,8903.415746090564
98.0,0.2500545491285004,0.6035310395648724,0.36503649557514106,0.5978093762690383,0.12180326833366595,-0.03275525755924748,0.22766708812982542,-0.0754224202940187,0.37115800085791295,747.6007162939017,7949.950432966874
104.0,0.15685560175222907,0.4632057934535594,0.1421298447902491,0.09024876163255802,0.27156483439174456,-0.13936071810685252,-0.2132344505832061,0.09712439963189934,0.4302313533047981,751.9842163328722,8668.216799966933
105.0,0.14249604998651574,0.43641587974218227,0.10151683279842355,0.17555262130488591,0.15879102111368157,-0.03441207748440776,0.009557937595458865,-0.04640845401932024,0.44977560236032466,531.9267615397007,8748.292083020355
107.0,0.18059264388916396,0.4129449086116621,0.2107657250673694,0.925659082945298,-0.20527568442312477,0.059855194253896835,0.08732480578543836,0.013618396898258521,0.4315889515057427,1283.6673942950874,9032.84561243189
108.0,0.13121524314356736,0.43018985572413837,0.2687388165162619,0.5177948278579418,0.13835169438297557,0.1774112340748097,0.14090266721979866,-0.23228566013762147,0.39934246416240027,459.22017725718047,7997.217225173338
112.0,0.23228120522137616,0.44253317837648315,0.05394525644853382,0.5590239318687744,0.03654170757551225,0.016242301272491613,0.3590461458012825,-0.34794382092699366,0.4154488020247264,1409.0441809729211,9511.003760640306
113.0,0.16387314819253337,0.47587368482700804,0.16264460084984153,0.07704991457205179,0.16302626522697142,-0.0447201073159601,-0.08995986993698406,0.020643966344636833,0.4477104783394277,826.5364129224411,8837.911189144963
114.0,0.16912056175298373,0.4908734327119931,0.04277276166779112,0.4244966213182625,0.21577697677198066,-0.07003000358045319,0.31890753639306535,-0.3606550505713141,0.40178966572201225,783.850626930054,9036.532222509137
115.0,0.1693720320806999,0.5274732544321743,0.06542688235881636,0.051791545705246606,0.0953303910471997,0.099962414308871,-0.2730916799274783,0.2215496982369646,0.25078947407859664,751.3141318915189,9020.26976997916
117.0,0.17667813215715505,0.5840819009353287,0.17802081459836866,0.04475993207030027,-0.03497078492458821,0.03697141444465419,0.3659479987196565,0.35897387380420737,0.4435026889351015,812.4451555814697,8367.410810920792
118.0,0.14572676641911747,0.42787772194377904,0.1386464789877584,0.05511725768126785,-0.21979042569009272,0.3218973431332988,-0.360652871764833,0.3152686224942516,0.39109211547669254,874.7563523158002,9101.484457345907
120.0,0.16301747077802042,0.4531002892279232,0.11154705923653035,0.07145357861752044,0.2118211247846349,0.34782563026751934,0.04880220802487311,-0.24067236198216332,0.4469395029172428,1119.255533040824,9166.288357254649
121.0,0.13422418179783907,0.5168708070010011,0.1684495685198253,0.4964241997408464,0.31078406182166446,-0.04907382323677707,0.21758494095106876,-0.3455452903205186,0.43833410290316843,762.5134464308775,8386.285580521504
122.0,0.13932285480602027,0.41531451625631666,0.20172727838053806,0.03304941226186767,0.021651115830482886,0.12427538004253275,-0.1107874577208457,-0.12665924281527222,0.4492536904576009,1030.270667828174,8676.087927774668
123.0,0.13913358505878104,0.5396721427238722,0.1817305552513129,0.07263562335545337,0.24138312700490686,-0.29083673303188873,-0.10172924432278575,-0.10778702175228012,0.44249124137568313,616.9684037272295,8455.912905416719
124.0,0.3798872272732047,0.46595762112564276,0.388266216848263,0.02979983625319177,0.1049187310973512,0.14470960163130997,-0.17195245989082386,-0.022535431683654714,0.2597637288460941,1086.0558218674585,8451.970444574596
125.0,0.12696851528714098,0.4744081425924566,0.15852312183473433,0.8250337747129772,-0.004703267680321383,-0.05721511630760326,0.09364012339061895,0.026231333141628767,0.4208984169224245,696.7555105422884,9199.154882899686
126.0,0.1263940262850164,0.39901711061535083,0.16591624466159843,0.8844020595030341,-0.32076149232344187,0.17877411105062646,-0.11522326371374814,0.15688040486660135,0.4495461711363299,764.3612836799183,8659.534062953431
130.0,0.153021850855987,0.47990244116017877,0.17078070910696524,0.07061094610985615,0.3594869117222308,-0.3528191737779126,-0.35015251155984073,0.05862792511007455,0.44971024156435596,752.1398819066699,8518.570887760048
133.0,0.19206784335184762,0.5323842009092146,0.16352079967832583,0.06193732080271935,-0.09139957122659408,0.3663629638477351,-0.37121502108773013,0.2613494972885198,0.4487427125620915,1165.2410587346235,8789.920567188603
